customer_id,ProductName,Cluster
3390,Apple Watch,2
8514,AirPods Pro,3
1708,AirPods Pro,3
7051,iPad Pro,4
2494,iPhone 15,0
4847,Apple Watch,2
9707,iPhone 15,0
7332,Apple Watch,2
9090,AirPods Pro,3
7945,AirPods Pro,3
6897,MacBook Pro,1
3577,iPhone 15,0
6370,iPhone 15,0
9519,AirPods Pro,3
9254,AirPods Pro,3
3712,iPhone 15,0
9242,AirPods Pro,3
1234,MacBook Pro,1
8463,iPhone 15,0
9932,iPhone 15,0
2073,Apple Watch,2
7217,Apple Watch,2
4019,iPad Pro,4
9460,iPad Pro,4
1947,iPhone 15,0
6184,MacBook Pro,1
6891,iPad Pro,4
9315,Apple Watch,2
5822,iPhone 15,0
3920,AirPods Pro,3
2611,MacBook Pro,1
1061,iPhone 15,0
5157,Apple Watch,2
7880,iPad Pro,4
2566,iPhone 15,0
6843,MacBook Pro,1
4111,Apple Watch,2
5789,AirPods Pro,3
7011,Apple Watch,2
2969,Apple Watch,2
4232,Apple Watch,2
4007,MacBook Pro,1
2348,AirPods Pro,3
7962,iPhone 15,0
8060,Apple Watch,2
5645,AirPods Pro,3
3107,AirPods Pro,3
8254,iPad Pro,4
7057,iPhone 15,0
1838,iPad Pro,4
6504,Apple Watch,2
6525,Apple Watch,2
1680,MacBook Pro,1
4805,AirPods Pro,3
1164,Apple Watch,2
3798,MacBook Pro,1
8378,iPhone 15,0
6019,AirPods Pro,3
7526,MacBook Pro,1
6173,iPad Pro,4
1347,iPad Pro,4
1915,AirPods Pro,3
5272,iPad Pro,4
4931,AirPods Pro,3
8415,iPad Pro,4
3162,iPhone 15,0
6381,Apple Watch,2
4943,Apple Watch,2
2497,AirPods Pro,3
6513,iPad Pro,4
2560,iPad Pro,4
5379,iPad Pro,4
5797,AirPods Pro,3
4911,iPad Pro,4
8543,Apple Watch,2
1444,iPad Pro,4
4653,Apple Watch,2
8117,Apple Watch,2
6471,Apple Watch,2
2440,iPad Pro,4
1514,AirPods Pro,3
7694,iPhone 15,0
3824,Apple Watch,2
1716,iPhone 15,0
8851,AirPods Pro,3
8842,Apple Watch,2
7993,iPhone 15,0
8297,iPhone 15,0
4645,iPhone 15,0
3731,MacBook Pro,1
1829,Apple Watch,2
6767,iPhone 15,0
2385,iPhone 15,0
1295,iPhone 15,0
7195,AirPods Pro,3
1064,iPhone 15,0
3589,AirPods Pro,3
1087,iPad Pro,4
8438,iPad Pro,4
6292,MacBook Pro,1
1911,AirPods Pro,3
3511,MacBook Pro,1
8329,iPad Pro,4
1083,Apple Watch,2
7299,iPad Pro,4
2145,iPhone 15,0
8117,Apple Watch,2
9420,AirPods Pro,3
2064,AirPods Pro,3
5983,Apple Watch,2
9528,MacBook Pro,1
2203,AirPods Pro,3
8368,iPhone 15,0
1256,MacBook Pro,1
9568,Apple Watch,2
2184,AirPods Pro,3
6854,Apple Watch,2
8289,MacBook Pro,1
6604,Apple Watch,2
9480,iPhone 15,0
7069,AirPods Pro,3
2290,MacBook Pro,1
3041,AirPods Pro,3
1404,iPhone 15,0
1563,AirPods Pro,3
4533,iPhone 15,0
9828,iPhone 15,0
3614,MacBook Pro,1
1144,iPhone 15,0
5143,MacBook Pro,1
1837,MacBook Pro,1
6034,AirPods Pro,3
3831,iPad Pro,4
6471,AirPods Pro,3
6359,iPhone 15,0
1666,MacBook Pro,1
2251,AirPods Pro,3
5381,Apple Watch,2
2436,MacBook Pro,1
5651,AirPods Pro,3
2898,iPhone 15,0
7194,AirPods Pro,3
8038,Apple Watch,2
8753,MacBook Pro,1
6926,iPhone 15,0
1123,Apple Watch,2
8983,iPhone 15,0
2259,Apple Watch,2
3174,Apple Watch,2
3166,Apple Watch,2
3031,MacBook Pro,1
3381,MacBook Pro,1
2871,iPad Pro,4
3706,iPhone 15,0
1268,iPad Pro,4
5968,iPhone 15,0
4262,AirPods Pro,3
5253,iPad Pro,4
9719,AirPods Pro,3
2043,iPad Pro,4
9961,MacBook Pro,1
1805,iPhone 15,0
6261,iPad Pro,4
2314,Apple Watch,2
6467,Apple Watch,2
5153,iPhone 15,0
5737,Apple Watch,2
3358,AirPods Pro,3
6696,MacBook Pro,1
3304,Apple Watch,2
7053,Apple Watch,2
5536,AirPods Pro,3
2151,Apple Watch,2
5384,iPhone 15,0
6703,MacBook Pro,1
1788,AirPods Pro,3
2408,Apple Watch,2
7230,Apple Watch,2
2487,Apple Watch,2
6806,Apple Watch,2
6303,iPhone 15,0
8713,iPhone 15,0
2401,iPhone 15,0
8313,iPad Pro,4
5092,iPhone 15,0
7304,MacBook Pro,1
1149,Apple Watch,2
5488,AirPods Pro,3
4728,Apple Watch,2
5805,Apple Watch,2
3509,AirPods Pro,3
6620,MacBook Pro,1
6809,iPhone 15,0
1763,MacBook Pro,1
6650,MacBook Pro,1
8280,MacBook Pro,1
3548,iPad Pro,4
8433,Apple Watch,2
8999,Apple Watch,2
3237,iPhone 15,0
5258,AirPods Pro,3
1890,AirPods Pro,3
9698,AirPods Pro,3
2516,AirPods Pro,3
3917,iPhone 15,0
7743,iPhone 15,0
2597,iPhone 15,0
3809,Apple Watch,2
6029,MacBook Pro,1
6311,AirPods Pro,3
5875,AirPods Pro,3
7321,iPhone 15,0
4785,Apple Watch,2
8643,MacBook Pro,1
9083,AirPods Pro,3
9723,MacBook Pro,1
4860,iPhone 15,0
6162,Apple Watch,2
8400,iPad Pro,4
5143,iPad Pro,4
4087,AirPods Pro,3
7188,iPhone 15,0
9539,MacBook Pro,1
4587,iPhone 15,0
7128,iPhone 15,0
2642,iPad Pro,4
9768,MacBook Pro,1
3390,AirPods Pro,3
3273,iPhone 15,0
9636,iPhone 15,0
7642,Apple Watch,2
4186,MacBook Pro,1
2998,AirPods Pro,3
2764,MacBook Pro,1
2753,iPad Pro,4
6266,iPad Pro,4
9375,AirPods Pro,3
9758,AirPods Pro,3
2020,iPhone 15,0
8859,MacBook Pro,1
6034,Apple Watch,2
5297,iPhone 15,0
6188,iPhone 15,0
8297,iPhone 15,0
6621,iPhone 15,0
3299,Apple Watch,2
2324,iPhone 15,0
8025,MacBook Pro,1
8161,iPad Pro,4
6908,AirPods Pro,3
4468,Apple Watch,2
6959,AirPods Pro,3
8063,AirPods Pro,3
4751,MacBook Pro,1
2702,iPad Pro,4
4444,MacBook Pro,1
2555,MacBook Pro,1
1369,iPhone 15,0
4375,iPhone 15,0
8721,AirPods Pro,3
4461,MacBook Pro,1
2367,Apple Watch,2
8130,MacBook Pro,1
7809,Apple Watch,2
2086,iPad Pro,4
4182,AirPods Pro,3
3390,AirPods Pro,3
7657,Apple Watch,2
1128,iPad Pro,4
9407,Apple Watch,2
8921,Apple Watch,2
3092,MacBook Pro,1
4616,iPad Pro,4
1171,Apple Watch,2
8236,MacBook Pro,1
7183,AirPods Pro,3
9897,MacBook Pro,1
6351,AirPods Pro,3
3438,iPhone 15,0
6212,iPhone 15,0
6566,iPhone 15,0
9894,iPad Pro,4
5549,Apple Watch,2
8349,MacBook Pro,1
5780,MacBook Pro,1
5656,iPhone 15,0
5354,MacBook Pro,1
6697,AirPods Pro,3
9795,iPad Pro,4
7540,MacBook Pro,1
4289,AirPods Pro,3
3590,iPad Pro,4
4222,iPhone 15,0
4199,Apple Watch,2
7235,MacBook Pro,1
1388,AirPods Pro,3
3706,MacBook Pro,1
8101,iPad Pro,4
8747,iPad Pro,4
3560,Apple Watch,2
2824,Apple Watch,2
7348,MacBook Pro,1
4369,AirPods Pro,3
6416,iPhone 15,0
8372,iPhone 15,0
1797,Apple Watch,2
6805,Apple Watch,2
6449,AirPods Pro,3
5795,iPhone 15,0
4163,Apple Watch,2
9175,MacBook Pro,1
1601,Apple Watch,2
5760,iPhone 15,0
9122,iPad Pro,4
8317,iPhone 15,0
5584,iPad Pro,4
9390,iPad Pro,4
4629,Apple Watch,2
3760,iPhone 15,0
9829,MacBook Pro,1
2479,iPad Pro,4
2319,AirPods Pro,3
9038,Apple Watch,2
8669,iPhone 15,0
1226,iPad Pro,4
3790,MacBook Pro,1
5085,Apple Watch,2
3002,iPad Pro,4
4972,AirPods Pro,3
3660,AirPods Pro,3
2831,Apple Watch,2
5117,iPhone 15,0
5359,Apple Watch,2
1842,iPad Pro,4
4168,Apple Watch,2
8661,iPhone 15,0
8382,MacBook Pro,1
7584,iPhone 15,0
2615,iPhone 15,0
3590,iPhone 15,0
1963,iPhone 15,0
6598,MacBook Pro,1
3696,iPhone 15,0
2932,MacBook Pro,1
6493,iPad Pro,4
4160,iPad Pro,4
4875,iPhone 15,0
9199,iPhone 15,0
8375,MacBook Pro,1
4037,MacBook Pro,1
1241,MacBook Pro,1
9925,iPad Pro,4
2787,iPad Pro,4
8744,AirPods Pro,3
6304,iPhone 15,0
8953,iPad Pro,4
6411,Apple Watch,2
1386,MacBook Pro,1
2188,Apple Watch,2
1328,AirPods Pro,3
3106,iPhone 15,0
4566,iPhone 15,0
4434,iPad Pro,4
4199,iPad Pro,4
9530,Apple Watch,2
4942,MacBook Pro,1
8116,iPad Pro,4
5357,MacBook Pro,1
8960,MacBook Pro,1
4543,iPhone 15,0
6205,AirPods Pro,3
5467,AirPods Pro,3
2573,MacBook Pro,1
9421,AirPods Pro,3
6374,MacBook Pro,1
1670,AirPods Pro,3
1486,Apple Watch,2
8911,iPhone 15,0
5191,MacBook Pro,1
9411,iPhone 15,0
9724,iPad Pro,4
3677,iPhone 15,0
3430,AirPods Pro,3
2844,iPad Pro,4
8826,MacBook Pro,1
1707,AirPods Pro,3
3918,iPhone 15,0
3784,Apple Watch,2
6978,iPad Pro,4
1720,Apple Watch,2
7494,MacBook Pro,1
7530,AirPods Pro,3
3552,iPad Pro,4
7652,AirPods Pro,3
5836,AirPods Pro,3
8217,AirPods Pro,3
8580,iPad Pro,4
2742,AirPods Pro,3
4745,iPad Pro,4
2862,iPhone 15,0
6208,Apple Watch,2
6014,iPhone 15,0
2206,Apple Watch,2
8856,iPhone 15,0
9107,MacBook Pro,1
3072,iPhone 15,0
4416,iPhone 15,0
4974,MacBook Pro,1
6879,Apple Watch,2
2033,iPhone 15,0
7079,MacBook Pro,1
9033,iPhone 15,0
3550,MacBook Pro,1
8706,MacBook Pro,1
4235,Apple Watch,2
6077,iPhone 15,0
4205,iPad Pro,4
6766,iPad Pro,4
4854,MacBook Pro,1
6464,Apple Watch,2
3148,iPhone 15,0
1014,MacBook Pro,1
4670,iPad Pro,4
9298,MacBook Pro,1
4865,Apple Watch,2
2780,Apple Watch,2
7602,MacBook Pro,1
4886,Apple Watch,2
9100,iPhone 15,0
7454,iPhone 15,0
5915,AirPods Pro,3
7924,MacBook Pro,1
2814,AirPods Pro,3
7585,AirPods Pro,3
8216,iPhone 15,0
3857,AirPods Pro,3
2862,AirPods Pro,3
9880,iPhone 15,0
6702,MacBook Pro,1
6882,MacBook Pro,1
5600,AirPods Pro,3
5378,iPad Pro,4
5782,iPad Pro,4
4107,AirPods Pro,3
8691,AirPods Pro,3
3245,AirPods Pro,3
2580,Apple Watch,2
8948,Apple Watch,2
4994,AirPods Pro,3
2437,iPhone 15,0
7009,iPad Pro,4
1370,Apple Watch,2
3427,AirPods Pro,3
7093,Apple Watch,2
1645,AirPods Pro,3
1789,iPhone 15,0
4884,MacBook Pro,1
5514,MacBook Pro,1
6164,MacBook Pro,1
4849,AirPods Pro,3
2679,Apple Watch,2
9938,MacBook Pro,1
3498,iPad Pro,4
2134,MacBook Pro,1
2800,MacBook Pro,1
4561,MacBook Pro,1
2716,MacBook Pro,1
4579,iPhone 15,0
3303,Apple Watch,2
6065,iPhone 15,0
6023,iPad Pro,4
3272,iPhone 15,0
1336,MacBook Pro,1
8360,MacBook Pro,1
5398,Apple Watch,2
1752,MacBook Pro,1
1389,AirPods Pro,3
6528,iPad Pro,4
3949,Apple Watch,2
9283,Apple Watch,2
9720,Apple Watch,2
3825,Apple Watch,2
1236,AirPods Pro,3
5712,Apple Watch,2
6922,Apple Watch,2
1259,iPhone 15,0
4299,Apple Watch,2
1945,AirPods Pro,3
2956,AirPods Pro,3
8741,iPad Pro,4
3547,MacBook Pro,1
6779,MacBook Pro,1
3364,iPhone 15,0
9820,Apple Watch,2
6646,iPhone 15,0
2528,iPad Pro,4
7809,AirPods Pro,3
5051,iPad Pro,4
2654,iPhone 15,0
1412,Apple Watch,2
3567,Apple Watch,2
9018,iPad Pro,4
4918,Apple Watch,2
2109,AirPods Pro,3
3057,AirPods Pro,3
9048,iPhone 15,0
1045,MacBook Pro,1
7079,MacBook Pro,1
2594,iPad Pro,4
4085,Apple Watch,2
3651,MacBook Pro,1
7765,MacBook Pro,1
1381,AirPods Pro,3
4499,Apple Watch,2
8469,MacBook Pro,1
6956,iPhone 15,0
4594,AirPods Pro,3
6240,MacBook Pro,1
2102,MacBook Pro,1
1156,AirPods Pro,3
3969,AirPods Pro,3
5082,AirPods Pro,3
9008,AirPods Pro,3
1434,MacBook Pro,1
6083,Apple Watch,2
4521,Apple Watch,2
1204,iPad Pro,4
4365,iPad Pro,4
8264,Apple Watch,2
2854,Apple Watch,2
4729,Apple Watch,2
7909,MacBook Pro,1
2631,AirPods Pro,3
4811,Apple Watch,2
8269,MacBook Pro,1
8341,Apple Watch,2
4074,Apple Watch,2
9892,iPad Pro,4
4030,iPhone 15,0
7822,AirPods Pro,3
4950,Apple Watch,2
5886,AirPods Pro,3
9757,iPad Pro,4
5237,AirPods Pro,3
5842,iPhone 15,0
4497,AirPods Pro,3
6965,Apple Watch,2
2598,iPad Pro,4
5809,AirPods Pro,3
1662,iPhone 15,0
8702,iPad Pro,4
1593,Apple Watch,2
2364,iPhone 15,0
1509,iPhone 15,0
9251,AirPods Pro,3
7861,Apple Watch,2
8653,MacBook Pro,1
6509,Apple Watch,2
5225,iPad Pro,4
2254,AirPods Pro,3
8620,MacBook Pro,1
5714,Apple Watch,2
9374,MacBook Pro,1
4887,MacBook Pro,1
5533,iPad Pro,4
8342,iPhone 15,0
9446,iPhone 15,0
4026,MacBook Pro,1
9506,Apple Watch,2
4666,iPhone 15,0
7669,iPad Pro,4
7095,Apple Watch,2
6547,iPad Pro,4
3267,AirPods Pro,3
2690,Apple Watch,2
8605,iPad Pro,4
1623,iPad Pro,4
1849,AirPods Pro,3
7039,iPhone 15,0
6148,AirPods Pro,3
4841,Apple Watch,2
6102,MacBook Pro,1
8022,MacBook Pro,1
3396,Apple Watch,2
1248,AirPods Pro,3
7956,Apple Watch,2
3752,MacBook Pro,1
9330,MacBook Pro,1
3156,iPhone 15,0
2109,MacBook Pro,1
8494,Apple Watch,2
8456,Apple Watch,2
9958,iPad Pro,4
5634,iPhone 15,0
9153,MacBook Pro,1
2765,iPhone 15,0
1249,Apple Watch,2
3323,AirPods Pro,3
7964,MacBook Pro,1
4364,MacBook Pro,1
1094,iPad Pro,4
8334,iPad Pro,4
1169,iPhone 15,0
6219,MacBook Pro,1
4015,iPhone 15,0
1469,iPad Pro,4
9985,Apple Watch,2
3972,iPad Pro,4
1401,AirPods Pro,3
5678,Apple Watch,2
7920,iPad Pro,4
9709,AirPods Pro,3
7265,MacBook Pro,1
1446,AirPods Pro,3
3564,iPad Pro,4
8351,Apple Watch,2
8612,MacBook Pro,1
1175,MacBook Pro,1
3519,iPad Pro,4
7669,iPad Pro,4
7576,Apple Watch,2
6486,iPhone 15,0
6530,iPad Pro,4
3294,iPad Pro,4
2527,iPad Pro,4
8885,MacBook Pro,1
7083,Apple Watch,2
6551,Apple Watch,2
9792,Apple Watch,2
3082,Apple Watch,2
6918,iPhone 15,0
1836,iPad Pro,4
1147,AirPods Pro,3
5339,AirPods Pro,3
8141,Apple Watch,2
2834,AirPods Pro,3
7963,MacBook Pro,1
5648,Apple Watch,2
1045,Apple Watch,2
8093,AirPods Pro,3
5568,iPhone 15,0
7453,iPhone 15,0
5113,iPhone 15,0
9962,iPhone 15,0
7436,MacBook Pro,1
5891,AirPods Pro,3
2049,Apple Watch,2
2321,Apple Watch,2
5079,AirPods Pro,3
9863,AirPods Pro,3
2981,MacBook Pro,1
1717,Apple Watch,2
7530,AirPods Pro,3
9426,MacBook Pro,1
3426,MacBook Pro,1
2640,Apple Watch,2
7816,iPhone 15,0
4166,iPad Pro,4
6851,iPad Pro,4
2983,MacBook Pro,1
9093,AirPods Pro,3
3191,Apple Watch,2
8499,AirPods Pro,3
9705,iPhone 15,0
1616,Apple Watch,2
5108,MacBook Pro,1
1199,AirPods Pro,3
3106,iPhone 15,0
5922,iPad Pro,4
1126,iPhone 15,0
7838,iPhone 15,0
5745,MacBook Pro,1
1832,MacBook Pro,1
3197,MacBook Pro,1
6240,MacBook Pro,1
8575,AirPods Pro,3
8361,iPhone 15,0
2293,MacBook Pro,1
4280,Apple Watch,2
2858,MacBook Pro,1
2873,Apple Watch,2
4363,MacBook Pro,1
2095,iPad Pro,4
8060,MacBook Pro,1
5521,AirPods Pro,3
8842,iPhone 15,0
2099,iPhone 15,0
2665,AirPods Pro,3
9874,AirPods Pro,3
5827,Apple Watch,2
1755,iPhone 15,0
4271,MacBook Pro,1
1883,MacBook Pro,1
7248,AirPods Pro,3
1207,iPhone 15,0
7678,iPhone 15,0
3485,AirPods Pro,3
6642,iPad Pro,4
4985,iPad Pro,4
3169,MacBook Pro,1
5851,iPad Pro,4
5271,iPhone 15,0
8360,iPad Pro,4
6287,iPad Pro,4
4318,iPad Pro,4
5497,Apple Watch,2
9388,iPhone 15,0
1785,Apple Watch,2
2706,Apple Watch,2
3286,Apple Watch,2
4511,AirPods Pro,3
1900,iPad Pro,4
6874,AirPods Pro,3
1750,Apple Watch,2
9171,iPhone 15,0
9541,iPad Pro,4
2661,Apple Watch,2
2061,iPhone 15,0
1561,iPad Pro,4
6487,Apple Watch,2
6431,iPad Pro,4
2471,MacBook Pro,1
6033,AirPods Pro,3
3948,AirPods Pro,3
4314,iPhone 15,0
2652,MacBook Pro,1
5802,MacBook Pro,1
9823,iPad Pro,4
6422,Apple Watch,2
7026,MacBook Pro,1
2544,iPhone 15,0
2548,iPhone 15,0
9056,iPhone 15,0
4171,MacBook Pro,1
6542,iPad Pro,4
7206,AirPods Pro,3
2658,MacBook Pro,1
1451,AirPods Pro,3
8999,AirPods Pro,3
1510,iPhone 15,0
4586,iPhone 15,0
2463,iPhone 15,0
1875,AirPods Pro,3
2537,iPad Pro,4
8579,iPhone 15,0
6030,Apple Watch,2
1275,iPad Pro,4
9938,AirPods Pro,3
1187,Apple Watch,2
7727,MacBook Pro,1
6564,iPhone 15,0
6445,MacBook Pro,1
8436,iPad Pro,4
4591,iPad Pro,4
7908,AirPods Pro,3
1251,Apple Watch,2
8984,Apple Watch,2
3770,AirPods Pro,3
7053,iPad Pro,4
5957,iPad Pro,4
3711,Apple Watch,2
9285,iPhone 15,0
6226,MacBook Pro,1
7268,MacBook Pro,1
5140,MacBook Pro,1
2033,iPad Pro,4
9512,AirPods Pro,3
1426,MacBook Pro,1
6065,Apple Watch,2
5071,Apple Watch,2
4139,iPad Pro,4
1919,Apple Watch,2
9486,iPad Pro,4
7530,Apple Watch,2
1502,Apple Watch,2
7874,iPhone 15,0
4941,iPhone 15,0
5509,AirPods Pro,3
4920,iPhone 15,0
2001,iPad Pro,4
5534,AirPods Pro,3
8640,iPhone 15,0
4599,AirPods Pro,3
9455,AirPods Pro,3
7752,AirPods Pro,3
3847,MacBook Pro,1
3417,iPhone 15,0
7912,Apple Watch,2
9257,MacBook Pro,1
6834,Apple Watch,2
1121,iPad Pro,4
9782,iPad Pro,4
6623,MacBook Pro,1
4506,iPhone 15,0
3532,iPad Pro,4
8798,AirPods Pro,3
6740,MacBook Pro,1
3189,MacBook Pro,1
8307,iPhone 15,0
9726,AirPods Pro,3
5726,Apple Watch,2
1048,AirPods Pro,3
3689,iPad Pro,4
7937,iPad Pro,4
9427,Apple Watch,2
6612,iPad Pro,4
8504,AirPods Pro,3
2524,Apple Watch,2
4318,MacBook Pro,1
9297,Apple Watch,2
5624,Apple Watch,2
1861,iPhone 15,0
9388,AirPods Pro,3
4950,AirPods Pro,3
3921,iPad Pro,4
5582,iPad Pro,4
4927,AirPods Pro,3
7213,iPad Pro,4
2528,iPhone 15,0
5348,Apple Watch,2
3257,AirPods Pro,3
5171,iPhone 15,0
7835,iPad Pro,4
8546,MacBook Pro,1
2398,MacBook Pro,1
4616,AirPods Pro,3
4617,MacBook Pro,1
9676,iPhone 15,0
5092,Apple Watch,2
5741,iPad Pro,4
1179,iPad Pro,4
2855,iPhone 15,0
4317,Apple Watch,2
6440,Apple Watch,2
6004,iPad Pro,4
2652,Apple Watch,2
9018,MacBook Pro,1
5436,iPad Pro,4
2567,iPad Pro,4
6570,iPad Pro,4
6679,AirPods Pro,3
9293,iPhone 15,0
3743,iPhone 15,0
1911,iPad Pro,4
3633,AirPods Pro,3
6679,Apple Watch,2
3749,iPhone 15,0
3527,AirPods Pro,3
7742,iPhone 15,0
8293,iPhone 15,0
5311,iPad Pro,4
4359,Apple Watch,2
4160,Apple Watch,2
6295,MacBook Pro,1
9576,iPhone 15,0
3317,AirPods Pro,3
3177,iPhone 15,0
2033,AirPods Pro,3
7187,MacBook Pro,1
9168,iPhone 15,0
3011,iPhone 15,0
1385,iPhone 15,0
3393,AirPods Pro,3
5804,iPad Pro,4
8595,iPhone 15,0
2193,iPhone 15,0
1028,Apple Watch,2
8150,MacBook Pro,1
2397,AirPods Pro,3
3918,iPad Pro,4
5421,MacBook Pro,1
1223,iPad Pro,4
2121,MacBook Pro,1
9118,Apple Watch,2
2582,MacBook Pro,1
2451,AirPods Pro,3
6955,iPad Pro,4
5914,iPad Pro,4
2635,iPhone 15,0
9713,iPhone 15,0
8128,iPad Pro,4
2977,iPhone 15,0
8900,MacBook Pro,1
7576,iPad Pro,4
2949,AirPods Pro,3
8371,iPhone 15,0
8446,Apple Watch,2
8470,MacBook Pro,1
1629,AirPods Pro,3
2655,iPad Pro,4
6089,iPad Pro,4
4451,Apple Watch,2
6580,iPad Pro,4
1773,AirPods Pro,3
5144,AirPods Pro,3
9346,iPad Pro,4
9229,AirPods Pro,3
2860,iPhone 15,0
1265,iPad Pro,4
8524,AirPods Pro,3
8825,Apple Watch,2
4280,iPad Pro,4
7721,AirPods Pro,3
7857,Apple Watch,2
1268,Apple Watch,2
6901,iPhone 15,0
4128,iPhone 15,0
1388,iPhone 15,0
5789,iPhone 15,0
5207,iPhone 15,0
2300,Apple Watch,2
6681,iPhone 15,0
9611,iPad Pro,4
2823,AirPods Pro,3
3703,Apple Watch,2
2411,MacBook Pro,1
4687,Apple Watch,2
7004,iPad Pro,4
9808,iPad Pro,4
5862,iPad Pro,4
3642,MacBook Pro,1
9629,Apple Watch,2
6429,Apple Watch,2
4516,AirPods Pro,3
1321,Apple Watch,2
2778,iPhone 15,0
1068,AirPods Pro,3
5803,iPad Pro,4
6202,MacBook Pro,1
1295,iPhone 15,0
5123,iPhone 15,0
7693,Apple Watch,2
8149,iPhone 15,0
7726,iPad Pro,4
9548,iPad Pro,4
1188,AirPods Pro,3
2315,Apple Watch,2
8140,iPhone 15,0
2229,MacBook Pro,1
5058,iPad Pro,4
5085,iPhone 15,0
4414,AirPods Pro,3
6351,AirPods Pro,3
4680,AirPods Pro,3
5460,iPhone 15,0
4740,iPad Pro,4
7840,Apple Watch,2
6003,AirPods Pro,3
3942,iPad Pro,4
2390,MacBook Pro,1
6514,Apple Watch,2
7214,Apple Watch,2
9203,MacBook Pro,1
2207,Apple Watch,2
3474,iPhone 15,0
6051,Apple Watch,2
6769,MacBook Pro,1
4294,Apple Watch,2
8339,Apple Watch,2
1751,iPhone 15,0
1810,MacBook Pro,1
2753,AirPods Pro,3
3019,iPhone 15,0
2533,Apple Watch,2
9886,iPhone 15,0
2951,iPad Pro,4
8528,Apple Watch,2
8052,MacBook Pro,1
7427,iPad Pro,4
3013,Apple Watch,2
9016,iPhone 15,0
2155,MacBook Pro,1
3643,Apple Watch,2
7646,iPhone 15,0
9595,AirPods Pro,3
5573,MacBook Pro,1
9007,AirPods Pro,3
1087,iPhone 15,0
1034,iPad Pro,4
7733,Apple Watch,2
1203,AirPods Pro,3
2051,MacBook Pro,1
8301,Apple Watch,2
8657,iPhone 15,0
7901,iPad Pro,4
9741,iPhone 15,0
8522,iPad Pro,4
2138,Apple Watch,2
8170,MacBook Pro,1
9298,iPad Pro,4
2071,MacBook Pro,1
8198,Apple Watch,2
1160,Apple Watch,2
2534,Apple Watch,2
9479,iPad Pro,4
5331,iPad Pro,4
7500,Apple Watch,2
9402,iPhone 15,0
9339,Apple Watch,2
7583,Apple Watch,2
5835,AirPods Pro,3
6943,iPhone 15,0
8129,iPad Pro,4
8494,iPhone 15,0
8247,MacBook Pro,1
7010,Apple Watch,2
9742,AirPods Pro,3
5898,iPad Pro,4
1352,iPad Pro,4
2913,MacBook Pro,1
2770,AirPods Pro,3
4488,Apple Watch,2
7466,MacBook Pro,1
6225,Apple Watch,2
1384,iPad Pro,4
3898,AirPods Pro,3
2530,iPhone 15,0
2445,iPhone 15,0
9782,AirPods Pro,3
5345,iPhone 15,0
6193,iPad Pro,4
8445,Apple Watch,2
4049,MacBook Pro,1
2235,MacBook Pro,1
2121,iPhone 15,0
6830,iPhone 15,0
7568,Apple Watch,2
3276,AirPods Pro,3
8272,iPad Pro,4
5628,AirPods Pro,3
9724,Apple Watch,2
7475,MacBook Pro,1
2203,iPhone 15,0
5171,iPad Pro,4
2474,AirPods Pro,3
4924,Apple Watch,2
1864,MacBook Pro,1
6627,MacBook Pro,1
8915,AirPods Pro,3
7966,iPad Pro,4
4410,iPhone 15,0
4160,MacBook Pro,1
4500,MacBook Pro,1
4685,MacBook Pro,1
9127,iPad Pro,4
8484,MacBook Pro,1
6972,Apple Watch,2
9922,iPhone 15,0
8206,Apple Watch,2
6173,iPhone 15,0
4509,iPhone 15,0
2774,iPad Pro,4
2744,AirPods Pro,3
3834,iPad Pro,4
3657,Apple Watch,2
8535,AirPods Pro,3
8123,AirPods Pro,3
2514,MacBook Pro,1
1317,Apple Watch,2
6567,AirPods Pro,3
7432,Apple Watch,2
5653,MacBook Pro,1
9282,iPad Pro,4
5887,AirPods Pro,3
8780,Apple Watch,2
3047,AirPods Pro,3
3681,iPad Pro,4
9332,MacBook Pro,1
9082,AirPods Pro,3
7066,AirPods Pro,3
5860,Apple Watch,2
6123,iPad Pro,4
4136,Apple Watch,2
8405,iPad Pro,4
4282,iPhone 15,0
4782,MacBook Pro,1
4697,MacBook Pro,1
1817,Apple Watch,2
7973,AirPods Pro,3
4951,iPhone 15,0
4311,iPad Pro,4
5426,Apple Watch,2
6305,Apple Watch,2
3693,iPad Pro,4
8766,Apple Watch,2
3482,AirPods Pro,3
1032,iPad Pro,4
8821,Apple Watch,2
9088,AirPods Pro,3
8925,AirPods Pro,3
2210,AirPods Pro,3
6881,Apple Watch,2
6112,AirPods Pro,3
8070,iPad Pro,4
4683,Apple Watch,2
4767,Apple Watch,2
2138,iPad Pro,4
9153,MacBook Pro,1
4354,iPhone 15,0
7628,iPhone 15,0
9185,iPad Pro,4
5861,iPad Pro,4
9098,iPhone 15,0
4342,iPad Pro,4
6449,iPad Pro,4
6964,Apple Watch,2
9174,iPhone 15,0
7003,iPad Pro,4
5624,AirPods Pro,3
4585,AirPods Pro,3
2008,AirPods Pro,3
6364,iPad Pro,4
5448,Apple Watch,2
6115,iPhone 15,0
6125,iPad Pro,4
6948,Apple Watch,2
9347,MacBook Pro,1
3165,AirPods Pro,3
7883,MacBook Pro,1
1491,MacBook Pro,1
4882,iPhone 15,0
2110,iPhone 15,0
3705,AirPods Pro,3
6388,MacBook Pro,1
8355,AirPods Pro,3
5238,MacBook Pro,1
6158,iPhone 15,0
7764,Apple Watch,2
5720,iPhone 15,0
